"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS ADP"
"1138","Jake Bennett",BOS,"SP235","940","940","940.0","0.0","-312"
"1139","Zak Kent",MIN,"RP339","941","941","941.0","0.0","-"
"1140","Adam Macko",TOR,"SP,RP98","943","943","943.0","0.0","-"
"1141","Dugan Darnell",DET,"RP340","944","944","944.0","0.0","-"
"1142","Jackson Wolf",SD,"SP236","945","945","945.0","0.0","-"
"1143","Bowden Francis",TOR,"SP237","946","946","946.0","0.0","-100"
"1144","Collin Snider",CHC,"RP341","947","947","947.0","0.0","-"
"1145","Brennan Bernardino",COL,"SP,RP99","948","948","948.0","0.0","-"
"1146","Chen Zhong-Ao Zhuang",ATH,"SP238","949","949","949.0","0.0","-"
"1147","Jackson Jobe",DET,"SP,RP100","950","950","950.0","0.0","-256"
"1148","Wilber Dotel",PIT,"SP239","951","951","951.0","0.0","-"
"1149","Colin Poche",FA,"RP342","952","952","952.0","0.0","-"
"1150","Chase Shugart",PHI,"RP343","953","953","953.0","0.0","-"
"1151","Dax Fulton",MIA,"SP240","954","954","954.0","0.0","-"
"1152","Packy Naughton",STL,"SP,RP101","955","955","955.0","0.0","-"
"1153","Bryce Montes de Oca",WSH,"RP344","956","956","956.0","0.0","-"
"1154","Garrett Acton",MIA,"RP345","957","957","957.0","0.0","-"
"1155","K.C. Hunt",MIL,"SP241","958","958","958.0","0.0","-"
"1156","Rico Garcia",BAL,"RP346","959","959","959.0","0.0","-491"
"1157","Daniel Robert",PHI,"RP347","961","961","961.0","0.0","-"
"1158","Trevor Williams",WSH,"SP242","962","962","962.0","0.0","-490"
"1159","Jorge Alcala",TOR,"RP348","963","963","963.0","0.0","-"
"1160","Nolan Hoffman",PHI,"SP,RP102","965","965","965.0","0.0","-"
"1161","Joe Ross",ARI,"RP349","966","966","966.0","0.0","-"
"1162","Tyler Mattison",DET,"RP350","967","967","967.0","0.0","-"
"1163","Tom Cosgrove",HOU,"RP351","968","968","968.0","0.0","-"
"1164","Sam Benschoter",CIN,"RP352","970","970","970.0","0.0","-"
"1165","Jhonathan Diaz",SEA,"RP353","971","971","971.0","0.0","-"
"1166","Joey Estes",ATH,"SP243","972","972","972.0","0.0","-"
"1167","Corbin Martin",CHC,"RP354","973","973","973.0","0.0","-"
"1168","Cole Wilcox",SEA,"RP355","974","974","974.0","0.0","-"
"1169","Tucker Davidson",PHI,"RP356","975","975","975.0","0.0","-"
"1170","Joe La Sorsa",PIT,"RP357","976","976","976.0","0.0","-"
"1171","Rafael Montero",NYY,"RP358","977","977","977.0","0.0","-"
"1172","Drew Thorpe",CWS,"SP244","978","978","978.0","0.0","-282"
"1173","Emiliano Teodo",TEX,"RP359","979","979","979.0","0.0","-153"
"1174","Christian Roa",HOU,"RP360","980","980","980.0","0.0","-"
"1175","Jayden Murray",HOU,"RP361","981","981","981.0","0.0","-"
"1176","Eric Cerantola",KC,"RP362","982","982","982.0","0.0","-"
"1177","Angel Chivilli",NYY,"RP363","983","983","983.0","0.0","-"
"1178","Lyon Richardson",CIN,"RP364","984","984","984.0","0.0","-"
"1179","Dale Stanavich",MIA,"RP365","985","985","985.0","0.0","-"
"1180","Troy Taylor",SEA,"RP366","986","986","986.0","0.0","-"
"1181","Dom Hamel",NYY,"SP,RP103","987","987","987.0","0.0","-"
"1182","Andrew Sears",DET,"SP245","988","988","988.0","0.0","-"
"1183","Chris Devenski",PIT,"RP367","989","989","989.0","0.0","-"
"1184","Ken Waldichuk",WSH,"SP246","990","990","990.0","0.0","-417"
"1185","Vince Velasquez",CHC,"SP247","991","991","991.0","0.0","-"
"1186","Randy Dobnak",SEA,"RP368","992","992","992.0","0.0","-"
"1187","Thomas Harrington",PIT,"SP,RP104","993","993","993.0","0.0","-225"
"1188","Gavin Hollowell",CHC,"RP369","994","994","994.0","0.0","-"
"1189","Ryder Ryan",LAD,"RP370","996","996","996.0","0.0","-"
"1190","Michael Petersen",MIA,"RP371","997","997","997.0","0.0","-"
"1191","Scott Effross",DET,"RP372","998","998","998.0","0.0","-"
"1192","Alex Hoppe",SEA,"RP373","999","999","999.0","0.0","-"
"1193","Guillo Zuniga",SEA,"RP374","1000","1000","NaN","0.0","-"
"1194","Eli Morgan",KC,"RP375","1002","1002","NaN","0.0","-"
"1195","Jake Bloss",TOR,"SP248","1003","1003","NaN","0.0","-"
"1196","Joe Elbis",FA,"SP249","1004","1004","NaN","0.0","-"
"1197","Welinton Herrera",COL,"RP376","1005","1005","NaN","0.0","-"
"1198","Nabil Crismatt",TEX,"SP,RP105","1006","1006","NaN","0.0","-"
"1199","Shawn Dubin",ARI,"RP377","1007","1007","NaN","0.0","-"
"1200","Tink Hence",STL,"SP250","1008","1008","NaN","0.0","-249"
"1201","Dylan Coleman",NYY,"RP378","1009","1009","NaN","0.0","-"
"1202","Landon Knack",LAD,"SP251","1010","1010","NaN","0.0","-300"
"1203","Josh Fleming",TOR,"SP,RP106","1011","1011","NaN","0.0","-"
"1204","Scott Blewett",STL,"RP379","1012","1012","NaN","0.0","-"
"1205","Blake Walston",ARI,"RP380","1013","1013","NaN","0.0","-"
"1206","Juan Burgos",ARI,"RP381","1014","1014","NaN","0.0","-"
"1207","Jake Eder",WSH,"RP382","1015","1015","NaN","0.0","-546"
"1208","Marco Raya",MIN,"SP,RP107","1017","1017","NaN","0.0","-402"
"1209","Scott McGough",FA,"RP383","1018","1018","NaN","0.0","-"
"1210","Tayler Saucedo",LAA,"RP384","1019","1019","NaN","0.0","-"
"1211","Seth Martinez",BOS,"RP385","1020","1020","NaN","0.0","-"
"1212","Jeff Criswell",COL,"RP386","1021","1021","NaN","0.0","-"
"1213","Tayler Scott",ATL,"RP387","1022","1022","NaN","0.0","-"
"1214","Alek Jacob",SD,"RP388","1023","1023","NaN","0.0","-"
"1215","Josh Staumont",CIN,"RP389","1024","1024","NaN","0.0","-"
"1216","Ryan Loutos",SEA,"RP390","1025","1025","NaN","0.0","-"
"1217","Tyson Miller",CWS,"RP391","1027","1027","NaN","0.0","-"
"1218","Nick Anderson",ATH,"RP392","1028","1028","NaN","0.0","-554"
"1219","Genesis Cabrera",PHI,"RP393","1029","1029","NaN","0.0","-"
"1220","Cionel Perez",WSH,"RP394","1030","1030","NaN","0.0","-421"
"1221","Josh Ekness",MIA,"RP395","1032","1032","NaN","0.0","-"
"1222","Bryce Jarvis",ARI,"RP396","1033","1033","NaN","0.0","-"
"1223","Tanner Houck",BOS,"SP252","1035","1035","NaN","0.0","-371"
"1224","Zach Pop",PHI,"RP397","1036","1036","NaN","0.0","-"
"1225","Logan Gillaspie",SD,"RP398","1039","1039","NaN","0.0","-434"
"1226","Yunior Marte",SF,"SP253","1040","1040","NaN","0.0","-"
"1227","Blas Castano",SEA,"SP,RP108","1041","1041","NaN","0.0","-"
"1228","Ben Lively",CLE,"SP254","1042","1042","NaN","0.0","-"
"1229","Ryan Webb",FA,"RP399","1044","1044","NaN","0.0","-"
"1230","T.J. McFarland",FA,"RP400","1046","1046","NaN","0.0","-"
"1231","Logan VanWey",HOU,"RP401","1047","1047","NaN","0.0","-"
"1232","Shinnosuke Ogasawara",WSH,"SP,RP109","1048","1048","NaN","0.0","-"
"1233","Prelander Berroa",CWS,"RP402","1049","1049","NaN","0.0","-469"
"1234","Austin Voth",FA,"RP403","1050","1050","NaN","0.0","-"
"1235","Doug Nikhazy",CLE,"SP,RP110","1051","1051","NaN","0.0","-"
"1236","Jaden Woods",PIT,"RP404","1053","1053","NaN","0.0","-"
"1237","Michael Darrell-Hicks",PIT,"RP405","1054","1054","NaN","0.0","-"
"1238","Roddery Munoz",HOU,"RP406","1056","1056","NaN","0.0","-512"
"1239","Walbert Urena",LAA,"SP255","1058","1058","NaN","0.0","-371"
"1240","Joe Mantiply",TOR,"RP407","1059","1059","NaN","0.0","-623"
"1241","Pete Hansen",STL,"SP256","1060","1060","NaN","0.0","-"
"1242","Jackson Kowar",BAL,"RP408","1061","1061","NaN","0.0","-"
"1243","Cade Winquest",NYY,"SP257","1062","1062","NaN","0.0","-"
"1244","Tanner Rainey",DET,"RP409","1063","1063","NaN","0.0","-"
"1245","Bobby Miller",LAD,"SP258","1064","1064","NaN","0.0","-741"
"1246","Kendall Graveman",FA,"RP410","1066","1066","NaN","0.0","-"
"1247","Austin Love",STL,"SP259","1067","1067","NaN","0.0","-"
"1248","Carson Spiers",CIN,"SP,RP111","1068","1068","NaN","0.0","-"
"1249","Vinny Nittoli",BOS,"RP411","1069","1069","NaN","0.0","-"
"1250","Travis Adams",MIN,"SP,RP112","1070","1070","NaN","0.0","-"
"1251","Chris Roycroft",STL,"RP412","1072","1072","NaN","0.0","-"
"1252","Hunter Strickland",LAA,"RP413","1073","1073","NaN","0.0","-710"
"1253","Matt Waldron",SD,"SP260","1074","1074","NaN","0.0","-421"
"1254","Kyle Wright",CHC,"SP261","1075","1075","NaN","0.0","-"
"1255","Luis Mey",CIN,"RP414","1076","1076","NaN","0.0","-416"
"1256","Keegan Thompson",COL,"RP415","1077","1077","NaN","0.0","-545"
"1257","Marco Gonzales",SD,"SP262","1078","1078","NaN","0.0","-"
"1258","Jack Neely",CHC,"RP416","1080","1080","NaN","0.0","-"
"1259","Kevin Abel",CIN,"P1","1083","1083","NaN","0.0","-"
"1260","Mason Barnett",ATH,"SP263","1084","1084","NaN","0.0","-543"
"1261","Ben Kudrna",KC,"SP264","1086","1086","NaN","0.0","-"
"1262","Anthony Misiewicz",CIN,"RP417","1088","1088","NaN","0.0","-"
"1263","Joel Hurtado",LAA,"SP265","1089","1089","NaN","0.0","-"
"1264","Seth Johnson",PHI,"SP,RP113","1091","1091","NaN","0.0","-598"
"1265","Will Johnston",ATH,"SP,RP114","1092","1092","NaN","0.0","-"
"1266","Rolddy Munoz",ATL,"RP418","1093","1093","NaN","0.0","-"
"1267","Julian Aguiar",CIN,"SP266","1094","1094","NaN","0.0","-"
"1268","Chayce McDermott",BAL,"SP,RP115","1096","1096","NaN","0.0","-531"
"1269","Hobie Harris",BOS,"RP419","1097","1097","NaN","0.0","-"
"1270","Yoniel Curet",PHI,"SP267","1099","1099","NaN","0.0","-586"
"1271","Sean Sullivan",PIT,"SP268","1100","1100","NaN","0.0","-"
"1272","Tejay Antone",CIN,"SP,RP116","1101","1101","NaN","0.0","-562"
"1273","William Kempner",MIA,"RP420","1102","1102","NaN","0.0","-"
"1274","Zach Maxwell",CIN,"RP421","1103","1103","NaN","0.0","-220"
"1275","Gerson Garabito",MIL,"RP422","1104","1104","NaN","0.0","-"
"1276","Brandon Waddell",NYM,"RP423","1105","1105","NaN","0.0","-"
"1277","Cole Irvin",LAD,"SP,RP117","1107","1107","NaN","0.0","-"
"1278","RJ Petit",COL,"RP424","1108","1108","NaN","0.0","-"
"1279","Casey Lawrence",SEA,"RP425","1109","1109","NaN","0.0","-"
"1280","Tyler Lyons",FA,"RP426","1110","1110","NaN","0.0","-"
"1281","Matt Bowman",MIN,"RP427","1114","1114","NaN","0.0","-"
"1282","Enmanuel De Jesus",DET,"SP,RP118","1116","1116","NaN","0.0","-567"
"1283","Gavin Collyer",TEX,"RP428","1117","1117","NaN","0.0","-"
"1284","Jean Cabrera",PHI,"SP269","1118","1118","NaN","0.0","-586"
"1285","Ryan Rolison",CHC,"RP429","1119","1119","NaN","0.0","-"
"1286","Anthony Molina",ATL,"RP430","1120","1120","NaN","0.0","-"
"1287","Gunnar Hoglund",ATH,"SP270","1122","1122","NaN","0.0","-430"
"1288","Jairo Iriarte",CWS,"RP431","1123","1123","NaN","0.0","-"
"1289","Julian Merryweather",MIN,"RP432","1124","1124","NaN","0.0","-"
"1290","Isaiah Campbell",ARI,"RP433","1125","1125","NaN","0.0","-"
"1291","Wander Suero",ATH,"RP434","1126","1126","NaN","0.0","-"
"1292","Mitch Farris",LAA,"SP271","1127","1127","NaN","0.0","-499"
"1293","Cam Sanders",PIT,"RP435","1128","1128","NaN","0.0","-"
"1294","Dan Altavilla",MIN,"RP436","1130","1130","NaN","0.0","-"
"1295","Marc Church",TEX,"RP437","1132","1132","NaN","0.0","-615"
"1296","Luis Guerrero",TB,"RP438","1133","1133","NaN","0.0","-"
"1297","Braden Nett",ATH,"SP272","1135","1135","NaN","0.0","-"
"1298","Zach Brzykcy",MIA,"RP439","1137","1137","NaN","0.0","-"
"1299","Kyle Keller",BOS,"RP440","1138","1138","NaN","0.0","-"
"1300","Jayvien Sandridge",LAA,"RP441","1139","1139","NaN","0.0","-"
"1301","Austin Gomber",TEX,"SP273","1140","1140","NaN","0.0","-"
"1302","Riley Cornelio",WSH,"SP274","1141","1141","NaN","0.0","-"
"1303","Wade Miley",FA,"SP275","1142","1142","NaN","0.0","-"
"1304","Bryse Wilson",PHI,"SP,RP119","1144","1144","NaN","0.0","-"
"1305","Ryan Harbin",PIT,"RP442","1145","1145","NaN","0.0","-"
"1306","Cal Quantrill",TEX,"SP276","1146","1146","NaN","0.0","-584"
"1307","Victor Mederos",LAA,"SP,RP120","1148","1148","NaN","0.0","-593"
"1308","Gabriel Hughes",COL,"SP277","1149","1149","NaN","0.0","-"
"1309","Valente Bellozo",COL,"SP,RP121","1153","1153","NaN","0.0","-624"
"1310","Mason Black",KC,"SP,RP122","1154","1154","NaN","0.0","-540"
"1311","Marcus Stroman",FA,"SP278","1155","1155","NaN","0.0","-751"
"1312","Thomas Hatch",ARI,"SP,RP123","1157","1157","NaN","0.0","-"
"1313","John Brebbia",COL,"RP443","1158","1158","NaN","0.0","-"
"1314","Spencer Turnbull",FA,"SP,RP124","1162","1162","NaN","0.0","-"
"1315","Yilber Diaz",ARI,"RP444","1164","1164","NaN","0.0","-474"
"1316","Nick Hernandez",ATH,"RP445","1165","1165","NaN","0.0","-"
"1317","Wikelman Gonzalez",CWS,"SP,RP125","1167","1167","NaN","0.0","-"
"1318","Lucas Sims",FA,"RP446","1170","1170","NaN","0.0","-715"
"1319","Bradley Blalock",MIA,"SP279","1171","1171","NaN","0.0","-527"
"1320","Sam Haggerty",TEX,"OF155","1173","1173","NaN","0.0","-344"
"1321","Everson Pereira",CWS,"OF156","1176","1176","NaN","0.0","-230"
"1322","Carson Palmquist",COL,"SP,RP126","1180","1180","NaN","0.0","-"
"1323","McCade Brown",COL,"SP280","1182","1182","NaN","0.0","-642"
"1324","Orlando Ribalta",WSH,"RP447","1185","1185","NaN","0.0","-628"
"1325","Ky Bush",CWS,"SP281","1186","1186","NaN","0.0","-"
"1326","Jesse Winker",FA,"LF6","1187","1187","NaN","0.0","-462"
"1327","Rafael Marchan",PHI,"C70","1188","1188","NaN","0.0","-690"
"1328","Drew Millas",WSH,"C71","1191","1191","NaN","0.0","-505"
"1329","Sam Aldegheri",LAA,"SP282","1192","1192","NaN","0.0","-"
"1330","Andry Lara",WSH,"RP448","1204","1204","NaN","0.0","-"
"1331","Jonathan Cannon",CWS,"SP,RP127","1205","1205","NaN","0.0","-443"
"1332","Alexander Alberto",TB,"RP449","1206","1206","NaN","0.0","-486"
"1333","Jose Tena",WSH,"2B77","1211","1211","NaN","0.0","-389"
"1334","Luis Peralta",COL,"RP450","1217","1217","NaN","0.0","-"
"1335","Korey Lee",CWS,"C72","1221","1221","NaN","0.0","-366"
"1336","Wilmer Flores",FA,"SP283","1228","1228","NaN","0.0","-860"
"1337","Christian Vazquez",HOU,"C73","1230","1230","NaN","0.0","-789"
"1338","Luke Maile",KC,"C74","1240","1240","NaN","0.0","-"
"1339","Riley Adams",WSH,"C75","1242","1242","NaN","0.0","-469"
"1340","Tyler Austin",CHC,"1B60","1243","1243","NaN","0.0","-255"
"1341","Andrew Knizner",SEA,"C76","1244","1244","NaN","0.0","-401"
"1342","Austin Hedges",CLE,"C77","1246","1246","NaN","0.0","-802"
"1343","Cesar Salazar",HOU,"C78","1247","1247","NaN","0.0","-477"
"1344","Tom Murphy",FA,"C79","1251","1251","NaN","0.0","-"
"1345","Alex Call",LAD,"OF157","1252","1252","NaN","0.0","-329"
"1346","Reese McGuire",MIL,"C80","1253","1253","NaN","0.0","-560"
"1347","Richard Palacios",CLE,"2B78","1258","1258","NaN","0.0","-"
"1348","Dom Keegan",TB,"C81","1260","1260","NaN","0.0","-511"
"1349","Cody Freeman",TEX,"2B79","1263","1263","NaN","0.0","-304"
"1350","Garrett Stallings",MIL,"SP,RP128","1265","1265","NaN","0.0","-"
"1351","Bryce Teodosio",LAA,"OF158","1267","1267","NaN","0.0","-387"
"1352","Jahmai Jones",DET,"LF7","1273","1273","NaN","0.0","-282"
"1353","Jon Berti",FA,"3B43","1275","1275","NaN","0.0","-568"
"1354","Alex Jackson",MIN,"C82","1279","1279","NaN","0.0","-425"
"1355","Justin Turner",FA,"1B61","1284","1284","NaN","0.0","-"
"1356","Mickey Gasper",BOS,"C83","1286","1286","NaN","0.0","-542"
"1357","Jose Iglesias",FA,"2B80","1287","1287","NaN","0.0","-474"
"1358","Derek Hill",CWS,"OF159","1289","1289","NaN","0.0","-561"
"1359","Leo Rivas",SEA,"SS53","1290","1290","NaN","0.0","-462"
"1360","Justyn-Henry Malloy",TB,"OF160","1291","1291","NaN","0.0","-731"
"1361","Max Kepler",FA,"OF161","1292","1292","NaN","0.0","-287"
"1362","Oswaldo Cabrera",NYY,"3B44","1293","1293","NaN","0.0","-854"
"1363","Brett Sullivan",COL,"C84","1295","1295","NaN","0.0","-"
"1364","Kyle McCann",COL,"C85","1296","1296","NaN","0.0","-"
"1365","Austin Barnes",NYM,"C86","1298","1298","NaN","0.0","-"
"1366","Willie MacIver",TEX,"C87","1299","1299","NaN","0.0","-612"
"1367","Jorge Alfaro",KC,"C88","1300","1300","NaN","0.0","-"
"1368","Chris Taylor",LAA,"2B81","1301","1301","NaN","0.0","-"
"1369","Chadwick Tromp",ATL,"C89","1302","1302","NaN","0.0","-"
"1370","Brett Harris",ATH,"3B45","1305","1305","NaN","0.0","-566"
"1371","Ryan Feltner",COL,"SP284","1306","1306","NaN","0.0","-433"
"1372","Matt Thaiss",BOS,"C90","1308","1308","NaN","0.0","-"
"1373","Jhonny Pereda",SEA,"C91","1310","1310","NaN","0.0","-"
"1374","Ryan Vilade",TB,"LF8","1311","1311","NaN","0.0","-611"
"1375","Ben Rortvedt",NYM,"C92","1312","1312","NaN","0.0","-"
"1376","Nolan Jones",CLE,"OF162","1313","1313","NaN","0.0","-880"
"1377","Sebastian Rivero",LAA,"C93","1314","1314","NaN","0.0","-"
"1378","Eric Haase",SF,"C94","1315","1315","NaN","0.0","-"
"1379","Shane McGuire",ATH,"C95","1316","1316","NaN","0.0","-"
"1380","Bryce Johnson",SD,"OF163","1318","1318","NaN","0.0","-527"
"1381","Rodolfo Duran",SD,"C96","1319","1319","NaN","0.0","-"
"1382","Will Banfield",CIN,"C97","1321","1321","NaN","0.0","-"
"1383","Brandon Valenzuela",TOR,"C98","1322","1322","NaN","0.0","-"
"1384","Tomas Nido",DET,"C99","1323","1323","NaN","0.0","-"
"1385","Blake Hunt",SD,"C100","1325","1325","NaN","0.0","-"
"1386","Drew Romo",CWS,"C101","1326","1326","NaN","0.0","-610"
"1387","Seby Zavala",FA,"C102","1328","1328","NaN","0.0","-"
"1388","Hayden Senger",NYM,"C103","1329","1329","NaN","0.0","-"
"1389","Blake Sabol",TB,"C104","1330","1330","NaN","0.0","-"
"1390","Sam Huff",BAL,"C105","1331","1331","NaN","0.0","-"
"1391","Maverick Handley",BAL,"C106","1333","1333","NaN","0.0","-"
"1392","Jose Herrera",TEX,"C107","1334","1334","NaN","0.0","-"
"1393","Jason Delay",BOS,"C108","1336","1336","NaN","0.0","-"
"1394","Chad Wallach",ATH,"C109","1337","1337","NaN","0.0","-"
"1395","Eliezer Alfonzo",LAD,"C110","1338","1338","NaN","0.0","-"
"1396","Dom Nunez",CLE,"C111","1339","1339","NaN","0.0","-"
"1397","Sandy Leon",ATL,"C112","1340","1340","NaN","0.0","-"
"1398","Jack Suwinski",LAD,"OF164","1341","1341","NaN","0.0","-410"
"1399","Zach Dezenzo",HOU,"LF9","1343","1343","NaN","0.0","-328"
"1400","Leody Taveras",BAL,"OF165","1349","1349","NaN","0.0","-381"
"1401","Juan Brito",CLE,"1B62","1350","1350","NaN","0.0","-359"
"1402","Jorge Barrosa",ARI,"OF166","1354","1354","NaN","0.0","-657"
"1403","John Rave",KC,"OF167","1355","1355","NaN","0.0","-"
"1404","Gio Urshela",FA,"3B46","1356","1356","NaN","0.0","-"
"1405","LaMonte Wade Jr.",FA,"OF168","1357","1357","NaN","0.0","-824"
"1406","Johan Rojas",PHI,"OF169","1358","1358","NaN","0.0","-845"
"1407","Luis Urias",ARI,"3B47","1359","1359","NaN","0.0","-"
"1408","Nick Loftin",KC,"2B82","1360","1360","NaN","0.0","-660"
"1409","Chas McCormick",CHC,"OF170","1361","1361","NaN","0.0","-626"
"1410","Will Brennan",SF,"OF171","1362","1362","NaN","0.0","-548"
"1411","Warming Bernabel",WSH,"1B63","1363","1363","NaN","0.0","-879"
"1412","Alex Verdugo",SD,"OF172","1364","1364","NaN","0.0","-837"
"1413","Orlando Arcia",MIN,"SS54","1365","1365","NaN","0.0","-840"
"1414","Joey Wiemer",WSH,"OF173","1366","1366","NaN","0.0","-583"
"1415","Michael Helman",TEX,"OF174","1368","1368","NaN","0.0","-548"
"1416","DJ LeMahieu",FA,"1B64","1369","1369","NaN","0.0","-807"
"1417","Nick Allen",HOU,"SS55","1370","1370","NaN","0.0","-431"
"1418","Austin Slater",DET,"OF175","1371","1371","NaN","0.0","-"
"1419","Tyler Fitzgerald",SF,"2B83","1372","1372","NaN","0.0","-928"
"1420","Antonio Senzatela",COL,"SP,RP129","1374","1374","NaN","0.0","-"
"1421","MJ Melendez",NYM,"OF176","1375","1375","NaN","0.0","-415"
"1422","Brendan Rodgers",BOS,"2B84","1377","1377","NaN","0.0","-796"
"1423","Tirso Ornelas",SD,"OF177","1378","1378","NaN","0.0","-554"
"1424","Deyvison De Los Santos",MIA,"3B48","1379","1379","NaN","0.0","-289"
"1425","Nate Eaton",BOS,"OF178","1380","1380","NaN","0.0","-502"
"1426","Ildemaro Vargas",ARI,"1B65","1381","1381","NaN","0.0","-"
"1427","Mark Canha",TEX,"OF179","1382","1382","NaN","0.0","-"
"1428","Kyle Farmer",ATL,"SS56","1383","1383","NaN","0.0","-686"
"1429","Dylan Carlson",CHC,"OF180","1384","1384","NaN","0.0","-633"
"1430","Will Wagner",SD,"1B66","1385","1385","NaN","0.0","-535"
"1431","Alex Freeland",LAD,"SS57","1387","1387","NaN","0.0","-169"
"1432","Nick Sogard",BOS,"1B67","1390","1390","NaN","0.0","-597"
"1433","Kyren Paris",LAA,"2B85","1392","1392","NaN","0.0","-389"
"1434","Rafael Flores",PIT,"C113","1394","1394","NaN","0.0","-"
"1435","Yanquiel Fernandez",NYY,"OF181","1395","1395","NaN","0.0","-810"
"1436","Paul DeJong",NYY,"SS58","1396","1396","NaN","0.0","-506"
"1437","Kris Bryant",COL,"DH6","1398","1398","NaN","0.0","-816"
"1438","Ben Gamel",ATL,"OF182","1400","1400","NaN","0.0","-748"
"1439","Michael Toglia",CIN,"1B68","1401","1401","NaN","0.0","-322"
"1440","Grant McCray",SF,"OF183","1402","1402","NaN","0.0","-754"
"1441","Tyler Callihan",PIT,"2B86","1403","1403","NaN","0.0","-697"
"1442","Tristan Gray",MIN,"2B87","1404","1404","NaN","0.0","-759"
"1443","Trey Sweeney",DET,"SS59","1405","1405","NaN","0.0","-413"
"1444","Orelvis Martinez",WSH,"2B88","1406","1406","NaN","0.0","-604"
"1445","Ryan Kreidler",MIN,"CF5","1409","1409","NaN","0.0","-"
"1446","Tanner Murray",CWS,"SS60","1411","1411","NaN","0.0","-"
"1447","Matthew Lugo",LAA,"LF10","1412","1412","NaN","0.0","-667"
"1448","Rece Hinds",CIN,"OF184","1413","1413","NaN","0.0","-533"
"1449","Jace Jung",DET,"3B49","1414","1414","NaN","0.0","-489"
"1450","Gabriel Gonzalez",MIN,"OF185","1415","1415","NaN","0.0","-479"
"1451","Tommy Troy",ARI,"2B89","1416","1416","NaN","0.0","-414"
"1452","Nacho Alvarez Jr.",ATL,"3B50","1418","1418","NaN","0.0","-399"
"1453","Gabriel Rincones",PHI,"OF186","1419","1419","NaN","0.0","-497"
"1454","Yohandy Morales",WSH,"3B51","1420","1420","NaN","0.0","-"
"1455","Josh Rojas",KC,"3B52","1421","1421","NaN","0.0","-730"
"1456","Junior Perez",ATH,"OF187","1422","1422","NaN","0.0","-417"
"1457","Nick Madrigal",LAA,"2B90","1426","1426","NaN","0.0","-750"
"1458","Enmanuel Valdez",PIT,"1B69","1427","1427","NaN","0.0","-690"
"1459","Mason McCoy",SD,"SS61","1428","1428","NaN","0.0","-835"
"1460","Tim Anderson",FA,"SS62","1430","1430","NaN","0.0","-"
"1461","Garrett Hampson",CIN,"2B91","1431","1431","NaN","0.0","-"
"1462","Joey Meneses",ATH,"1B70","1432","1432","NaN","0.0","-"
"1463","Brett Wisely",ATL,"2B92","1433","1433","NaN","0.0","-750"
"1464","Pedro Leon",PHI,"OF188","1434","1434","NaN","0.0","-708"
"1465","Dustin Harris",CWS,"OF189","1435","1435","NaN","0.0","-"
"1466","Tyler Wade",TEX,"2B93","1436","1436","NaN","0.0","-"
"1467","Bryan Torres",STL,"OF190","1437","1437","NaN","0.0","-387"
"1468","Tre' Morgan",TB,"1B71","1438","1438","NaN","0.0","-453"
"1469","Taylor Trammell",HOU,"OF191","1439","1439","NaN","0.0","-834"
"1470","Jose Siri",LAA,"OF192","1440","1440","NaN","0.0","-545"
"1471","Manuel Margot",FA,"OF193","1441","1441","NaN","0.0","-"
"1472","Wade Meckler",LAA,"OF194","1442","1442","NaN","0.0","-937"
"1473","Jared Young",NYM,"1B72","1443","1443","NaN","0.0","-651"
"1474","Jonatan Clase",TOR,"OF195","1444","1444","NaN","0.0","-762"
"1475","Bryan De La Cruz",PHI,"OF196","1445","1445","NaN","0.0","-937"
"1476","Miles Mastrobuoni",SEA,"2B94","1447","1447","NaN","0.0","-"
"1477","Justin Foscue",TEX,"1B73","1448","1448","NaN","0.0","-"
"1478","Brock Wilken",MIL,"3B53","1450","1450","NaN","0.0","-503"
"1479","Esmerlyn Valdez",PIT,"RF3","1451","1451","NaN","0.0","-406"
"1480","Abraham Toro",KC,"3B54","1452","1452","NaN","0.0","-701"
"1481","Blake Dunn",CIN,"OF197","1453","1453","NaN","0.0","-"
"1482","James Triantos",CHC,"2B95","1454","1454","NaN","0.0","-595"
"1483","Cesar Prieto",STL,"3B55","1455","1455","NaN","0.0","-"
"1484","Vidal Brujan",NYM,"3B56","1456","1456","NaN","0.0","-757"
"1485","Akil Baddoo",MIL,"OF198","1457","1457","NaN","0.0","-535"
"1486","Victor Victor Mesa",FA,"OF199","1458","1458","NaN","0.0","-"
"1487","Matt Mervis",WSH,"1B74","1459","1459","NaN","0.0","-607"
"1488","Alika Williams",PIT,"SS63","1460","1460","NaN","0.0","-"
"1489","Shay Whitcomb",HOU,"3B57","1461","1461","NaN","0.0","-583"
"1490","Jhonkensy Noel",BAL,"RF4","1462","1462","NaN","0.0","-863"
"1491","Sterlin Thompson",COL,"1B75","1463","1463","NaN","0.0","-491"
"1492","Gustavo Campero",LAA,"RF5","1464","1464","NaN","0.0","-"
"1493","Dairon Blanco",TEX,"OF200","1465","1465","NaN","0.0","-"
"1494","Edwin Arroyo",CIN,"SS64","1466","1466","NaN","0.0","-"
"1495","Ji Hwan Bae",NYM,"OF201","1467","1467","NaN","0.0","-"
"1496","Liover Peguero",PHI,"SS65","1468","1468","NaN","0.0","-686"
"1497","Drew Waters",KC,"OF202","1469","1469","NaN","0.0","-791"
"1498","A.J. Vukovich",ARI,"3B58","1470","1470","NaN","0.0","-"
